step,mid_price,drl_profit,portfolio_value,drl_inventory,chosen_spread_width,epsilon,reward,egt_prop_aggressive,egt_prop_passive,egt_prop_random,egt_prop_momentum,rolling_avg_reward,egt_avg,drl_profit_change,egt_change
40,12.977480171104638,100026.41340435948,100026.41340435948,0,0.4,0.9511101304657719,0.002,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.28128392933129526,0.25,0.0,0.0
41,13.113976263927125,100027.31340435946,100027.31340435946,1,0.4,0.946354579813443,0.40409881170038336,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.28420809319722595,0.25,0.8999999999796273,0.0
42,13.087053858450322,100028.08648195399,100028.08648195399,-1,0.8,0.9416228069143757,0.3728031297537515,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.286268442884587,0.25,0.7730775945237838,0.0
43,13.05077561326686,100029.12276019917,100029.12276019917,1,0.2,0.9369146928798039,0.4231190589564337,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.2893786841589472,0.25,1.0362782451848034,0.0
44,13.391836586090948,100029.46382117199,100029.46382117199,1,0.4,0.9322301194154049,0.17003529478492274,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.2867266088395244,0.25,0.3410609728161944,0.0
45,13.68640080851192,100030.15838539439,100030.15838539439,5,0.4,0.9275689688183278,0.28255390938851116,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.28663589798189365,0.25,0.6945642224018229,0.0
46,13.468500815740878,100029.06888543053,100029.06888543053,5,0.4,0.9229311239742362,-0.5791958393640533,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.26821394612346927,0.25,-1.0894999638549052,0.0
47,13.604002899145128,100030.04639584753,100030.04639584753,8,0.4,0.918316468354365,0.4046413402392781,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.27105618350088195,0.25,0.9775104169966653,0.0
48,14.061741752113107,100034.08330667128,100034.08330667128,2,0.5425,0.9137248860125932,1.9899839030844444,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.30613634104340365,0.25,4.036910823750077,0.0
49,14.36328464479438,100035.08639245665,100035.08639245665,4,0.4,0.9091562615825302,0.4665566127706544,0.04693646497309485,0.6607955878857161,0.2453314821680941,0.04693646497309485,0.30934474647794863,0.25,1.0030857853707857,0.0
50,14.583053973896956,100036.6654697731,100036.6654697731,5,0.2,0.9046104802746175,0.6998312755715891,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3170013450876279,0.25,1.5790773164480925,0.0
51,15.057120786449973,100039.43580383588,100039.43580383588,6,0.8,0.9000874278732445,1.3516136247842185,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3368977350817931,0.25,2.7703340627776925,0.0
52,14.991801099852196,100039.70055238291,100039.70055238291,3,0.20333333333333334,0.8955869907338783,0.06041082776422292,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3316810009814616,0.25,0.26474854703701567,0.0
53,15.119572769783595,100041.18386739268,100041.18386739268,6,0.4,0.8911090557802088,0.6430711366807143,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.33744748497589216,0.25,1.483315009769285,0.0
54,14.960514091317147,100040.39618198854,100040.39618198854,4,0.44333333333333336,0.8866535105013078,-0.4322461744279028,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3234530548049141,0.25,-0.787685404138756,0.0
55,14.683652189634232,100039.68873438181,100039.68873438181,5,0.8,0.8822202429488013,-0.39545961306931254,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3106153285928743,0.25,-0.7074476067355135,0.0
56,14.970611503457828,100042.12353095095,100042.12353095095,0,0.4,0.8778091417340573,1.198567437633534,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.32619343576902626,0.25,2.4347965691413265,0.0
57,14.68863853116857,100042.72353095094,100042.72353095094,-1,0.4,0.8734200960253871,0.27499873682175563,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.32531076854579744,0.25,0.5999999999912689,0.0
58,13.776153586591237,100045.2360158955,100045.2360158955,-1,0.4,0.8690529955452602,1.1927995321816536,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.34001396792945604,0.25,2.5124849445564905,0.0
59,14.092530363436623,100045.31963911865,100045.31963911865,0,0.8,0.8647077305675338,0.03802953863833117,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.33498089410793724,0.25,0.08362322315224446,0.0
60,13.757577772820788,100045.81963911868,100045.81963911868,3,0.2,0.8603841919146962,0.18989886753695423,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.33260250022972443,0.25,0.5000000000291038,0.0
61,13.570345577775557,100046.05794253353,100046.05794253353,3,0.2,0.8560822709551227,0.028342678801243203,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3276950837550715,0.25,0.2383034148515435,0.0
62,13.701359553492429,100047.05098446069,100047.05098446069,5,0.4,0.851801859600347,0.4536838873926715,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.32969490603503343,0.25,0.9930419271549908,0.0
63,13.62070623178914,100047.04771785217,100047.04771785217,7,0.4,0.8475428503023453,-0.0692496296199182,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3234613976654248,0.25,-0.003266608517151326,0.0
64,13.089047038954254,100044.03181778801,100044.03181778801,6,0.2114285714285714,0.8433051360508336,-1.626811012603808,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2934572067382058,0.25,-3.015900064157904,0.0
65,12.494932484047062,100041.13379712524,100041.13379712524,4,0.8133333333333334,0.8390886103705794,-1.496960723920157,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.26632966233429123,0.25,-2.8980206627747975,0.0
66,12.081323463695565,100039.47936104384,100039.47936104384,4,0.8,0.8348931673187264,-0.8562868198444098,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.24957419245102702,0.25,-1.6544360814004904,0.0
67,11.985836691316425,100039.49741395432,100039.49741395432,3,0.8,0.8307187014821328,-0.010683315827549368,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.24574687615281268,0.25,0.018052910483675078,0.0
68,12.308332460661553,100040.96490126236,100040.96490126236,4,0.2,0.8265651079747222,0.6712781936050471,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.25191399669559866,0.25,1.4674873080366524,0.0
69,12.688166025988558,100042.68423552366,100042.68423552366,3,0.4,0.8224322824348486,0.8480602817819975,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.26043037219683296,0.25,1.7193342613027198,0.0
70,12.85937977979873,100043.59787678509,100043.59787678509,3,0.4,0.8183201210226743,0.42858688795097594,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.26279877382717304,0.25,0.9136412614316214,0.0
71,12.708743140895182,100043.54596686838,100043.54596686838,4,0.8,0.8142285204175609,-0.056214394831809046,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.25836803537357605,0.25,-0.05190991671406664,0.0
72,12.955771912700412,100045.5340819556,100045.5340819556,-1,0.4,0.810157377815473,0.9657937922127413,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.26805879916589337,0.25,1.988115087224287,0.0
73,13.282608091939913,100046.00724577636,100046.00724577636,-3,0.2,0.8061065909263957,0.1559466527198372,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2665437701598656,0.25,0.4731638207595097,0.0
74,13.18958448341037,100046.88631660193,100046.88631660193,-3,0.2,0.8020760579717637,0.3805287456609995,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.26806356983321405,0.25,0.8790708255692152,0.0
75,12.919359807535283,100048.69699062954,100048.69699062954,-4,0.4,0.798065677681905,0.8575861411418451,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.27582044577148546,0.25,1.8106740276125493,0.0
76,12.736302895971047,100049.82921827582,100049.82921827582,-6,0.4,0.7940753492934954,0.532372205906374,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.27915228681219834,0.25,1.1322276462742593,0.0
77,13.119000750296948,100048.34636448318,100048.34636448318,-6,0.4066666666666667,0.7901049725470279,-0.8074108059827064,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.26522199075072517,0.25,-1.482853792636888,0.0
78,13.151173856097115,100048.39332584837,100048.39332584837,-8,0.37,0.7861544476842928,-0.031404624042295604,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2614672234748642,0.25,0.046961365194874816,0.0
79,12.866986811518487,100051.87682220498,100051.87682220498,-9,0.44500000000000006,0.7822236754458713,1.6667772352663754,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.27903359862225807,0.25,3.483496356609976,0.0
80,12.463334160680162,100056.42525161807,100056.42525161807,-5,0.47111111111111115,0.778312557068642,2.23677617293427,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3032032600335175,0.25,4.548429413087433,0.0
81,12.584540136386217,100056.61922173953,100056.61922173953,-5,0.4,0.7744209942832988,0.0455543644041632,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.3000612003307205,0.25,0.19397012145782355,0.0
82,12.850274505822298,100055.69054989236,100055.69054989236,-5,0.4,0.7705488893118823,-0.5021766552748536,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2903956839981232,0.25,-0.9286718471703352,0.0
83,12.809249629185615,100056.29567427553,100056.29567427553,-9,0.4,0.7666961448653229,0.22158612945588912,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.28957652263452516,0.25,0.60512438317528,0.0
84,13.194694984364585,100053.69999941225,100053.69999941225,-10,0.3466666666666667,0.7628626641409962,-1.4140618371416813,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2695337184018639,0.25,-2.5956748632888775,0.0
85,13.657706155067595,100049.46988770523,100049.46988770523,-8,1.0,0.7590483508202912,-2.184995060289404,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.24099268609150035,0.25,-4.230111707016476,0.0
86,13.840138862497131,100048.38542604582,100048.38542604582,-2,0.5425,0.7552531090661897,-0.5903004569192188,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.23143759249367596,0.25,-1.0844616594113177,0.0
87,13.88041824563361,100048.70486727954,100048.70486727954,-2,0.4,0.7514768435208588,0.14071705058630568,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2304066772447286,0.25,0.31944123371795285,0.0
88,13.94389014088975,100048.97792348903,100048.97792348903,-2,0.2,0.7477194593032545,0.09729272116027408,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.22891101481681336,0.25,0.27305620949482545,0.0
89,14.32572026549672,100048.5142632398,100048.5142632398,-3,0.4,0.7439808620067382,-0.2481472909584786,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.22361036697486567,0.25,-0.4636602492246311,0.0
90,14.257134034198481,100049.62002193372,100049.62002193372,-4,0.4,0.7402609576967045,0.5014054594734081,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.2266630602990255,0.25,1.1057586939132307,0.0
91,14.710417931710783,100048.40688634371,100048.40688634371,-6,0.2,0.736559652908221,-0.6916304646547914,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.21668160894083183,0.25,-1.2131355900055496,0.0
92,15.375816070690885,100044.41449750983,100044.41449750983,-6,0.8133333333333334,0.7328768546436799,-2.0363467028299076,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.19245549806157658,0.25,-3.992388833881705,0.0
93,15.436791697373785,100045.01864374969,100045.01864374969,-11,0.37,0.7292124703704616,0.1710325100808578,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.19222759393412212,0.25,0.6041462398570729,0.0
94,15.884585901999301,100040.27472568062,100040.27472568062,-9,0.530909090909091,0.7255664080186093,-2.4541043150842694,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.16437146857603377,0.25,-4.743918069070787,0.0
95,15.976989073900906,100040.13643046684,100040.13643046684,-9,0.3466666666666667,0.7219385759785162,-0.15325213791385625,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.16106288934176408,0.25,-0.13829521377920173,0.0
96,15.482930048753591,100045.34518391537,100045.34518391537,-8,0.23555555555555557,0.7183288830986236,2.529334487108702,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.18547806045276344,0.25,5.208753448532661,0.0
97,15.193380717634238,100048.00907856433,100048.00907856433,-8,0.34750000000000003,0.7147372386831305,1.2903557607199927,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.19675232270038825,0.25,2.663894648954738,0.0
98,15.195748373796551,100049.20013731504,100049.20013731504,-9,0.44500000000000006,0.7111635524897149,0.5091018114016085,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.19990736804080458,0.25,1.191058750715456,0.0
99,15.074664643100025,100050.51211311354,100050.51211311354,-7,0.47111111111111115,0.7076077347272662,0.6215889968030254,0.29289834863196984,0.2743914884334772,0.368714315703014,0.06399584723153892,0.20412418432842683,0.25,1.31197579849686,0.0
100,15.08127423652978,100051.03156024526,100051.03156024526,-6,0.4228571428571428,0.7040696960536299,0.2162509188351215,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.20154569351682214,0.25,0.5194471317226999,0.0
101,15.265205157183283,100050.46464138801,100050.46464138801,-2,0.20333333333333334,0.7005493475733617,-0.3346192437781056,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.19572493386236356,0.25,-0.5669188572501298,0.0
102,15.475199062662618,100051.04465357705,100051.04465357705,0,0.4,0.697046600835495,0.2629046926955939,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.19421176791415384,0.25,0.5800121890351875,0.0
103,15.336907011407899,100052.24465357704,100052.24465357704,-1,0.8,0.6935613678313175,0.579196938881852,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.1999837373029723,0.25,1.1999999999970896,0.0
104,15.21731986089373,100052.36424072756,100052.36424072756,-1,0.8,0.6900935609921609,0.06119119878564415,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.1965276506247064,0.25,0.11958715051878244,0.0
105,15.144494597824028,100053.23706599062,100053.23706599062,-3,0.2,0.6866430931872001,0.3577744737964454,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.19865438998656668,0.25,0.872825263053528,0.0
106,14.981015402663486,100054.32750357613,100054.32750357613,-7,0.2,0.6832098777212641,0.464468079645662,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2066086945173912,0.25,1.0904375855170656,0.0
107,14.289432069989111,100059.7371583334,100059.7371583334,-6,0.3542857142857143,0.6797938283326578,2.6857981086054323,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.22615713553112346,0.25,5.409654757269891,0.0
108,14.565390536838335,100058.48807419896,100058.48807419896,-6,0.20333333333333334,0.6763948591909945,-0.6901704259497178,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.21307208465435912,0.25,-1.2490841344406363,0.0
109,14.360013172378885,100060.28367171902,100060.28367171902,-9,0.20333333333333334,0.6730128848950395,0.8130981663144901,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.22214164941708073,0.25,1.7955975200602552,0.0
110,14.785612400836134,100057.03550088515,100057.03550088515,-7,0.23555555555555557,0.6696478204705644,-1.720552041977589,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2012916088347709,0.25,-3.2481708338746103,0.0
111,14.493065602082137,100059.29761419071,100059.29761419071,-4,0.49142857142857144,0.6662995813682115,1.1129893433781288,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2063741419586077,0.25,2.2621133055654354,0.0
112,14.018583432727976,100061.69554286815,100061.69554286815,-5,0.2,0.6629680834613705,1.1479468767485785,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2120662077001253,0.25,2.3979286774410866,0.0
113,13.951124248961552,100062.63283878697,100062.63283878697,-9,0.2,0.6596532430440636,0.36973154943708103,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2149299507532744,0.25,0.9372959188185632,0.0
114,13.736764623882285,100065.08874207934,100065.08874207934,-10,0.3466666666666667,0.6563549768288433,1.156276809785354,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2256566315477318,0.25,2.4559032923716586,0.0
115,14.004493014204744,100062.61145817612,100062.61145817612,-9,1.0,0.653073201944699,-1.30242031420711,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.2080814776631005,0.25,-2.4772839032229967,0.0
116,13.977683173464058,100063.31052452061,100063.31052452061,-5,0.23555555555555557,0.6498078359349755,0.2919418724134837,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.20544535713415651,0.25,0.6990663444885286,0.0
117,14.16997006938583,100062.74909004099,100062.74909004099,-3,0.4,0.6465587967553006,-0.30132263609673965,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.20120554150198225,0.25,-0.5614344796194928,0.0
118,13.778163807150635,100064.6245088277,100064.6245088277,-2,0.4,0.6433260027715241,0.920080606940423,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.20777835133581415,0.25,1.8754187867161818,0.0
119,14.442313513729086,100063.89620941454,100063.89620941454,-1,0.4,0.6401093727576664,-0.39278885186977336,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.19991217366316252,0.25,-0.7282994131674059,0.0
120,15.00957236076589,100063.7289505675,100063.7289505675,0,0.8,0.6369088258938781,-0.08866518373569454,0.5488288238430765,0.2170682058181136,0.22852742763367992,0.005575542705130018,0.19649334670203888,0.25,-0.16725884703919291,0.0
