step,mid_price,drl_profit,portfolio_value,drl_inventory,chosen_spread_width,epsilon,reward,egt_prop_aggressive,egt_prop_passive,egt_prop_random,egt_prop_momentum,rolling_avg_reward,egt_avg,drl_profit_change,egt_change
10,203.46666717529297,99918.62496154809,99918.62496154809,0,0.8,1.0,0.38760328969897534,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.7884888495704927,0.25,0.7999999999883585,0.0
11,208.8249969482422,99919.52496154813,99919.52496154813,-5,0.4,1.0,0.37230366487811756,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.4417561400331085,0.25,0.900000000037835,0.0
12,211.78333282470703,99905.83328216584,99905.83328216584,-8,0.4,1.0,-7.017753224348285,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.716832838826584,0.25,-13.691679382289294,0.0
13,206.25,99950.0999447635,99950.0999447635,-8,0.44500000000000006,1.0,22.319273230582166,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.8571109767259588,0.25,44.26666259765625,0.0
14,213.05333709716797,99895.67324798615,99895.67324798615,-8,0.8900000000000001,1.0,-27.52121773511286,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.568051427285085,0.25,-54.42669677734375,0.0
15,220.59000396728516,99835.56741302522,99835.56741302522,-7,0.34750000000000003,1.0,-30.38778551504007,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-5.2442848077697715,0.25,-60.1058349609375,0.0
16,219.09500122070312,99846.87814653703,99846.87814653703,-7,0.2114285714285714,1.0,5.606304997856725,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-4.606014819203508,0.25,11.310733511811122,0.0
17,210.68499755859375,99906.10531502897,99906.10531502897,-2,0.49142857142857144,1.0,29.874488518228397,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.6904313004572904,0.25,59.227168491939665,0.0
18,212.34500122070312,99903.68530770479,99903.68530770479,-7,0.4,1.0,-1.3177150706803031,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.618183077837449,0.25,-2.420007324180915,0.0
19,217.84833526611328,99865.94196938696,99865.94196938696,-2,0.2114285714285714,1.0,-19.135407787636446,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.4440443133273986,0.25,-37.7433383178286,0.0
20,223.69999694824216,99854.6386460227,99854.6386460227,-3,0.8,1.0,-5.722054165722111,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.5525209729652425,0.25,-11.303323364263633,0.0
21,220.81666564941406,99863.78863991919,99863.78863991919,-4,0.4,1.0,4.5830135173171005,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.1827239506796814,0.25,9.149993896498927,0.0
22,227.4933319091797,99837.28197488013,99837.28197488013,-5,0.4,1.0,-13.409646616404398,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.62737276223293,0.25,-26.50666503906541,0.0
23,234.97333526611328,99800.4819580955,99800.4819580955,-1,0.2,1.0,-18.63030836551637,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-4.2524950790364064,0.25,-36.800016784633044,0.0
24,243.61333465576172,99791.84195870585,99791.84195870585,-1,0.8,1.0,-4.362486055872435,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-4.256894718109848,0.25,-8.639999389648438,0.0
25,243.34000396728516,99792.91528939431,99792.91528939431,1,0.8,1.0,0.5214431920975651,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-4.073112490794178,0.25,1.073330688464921,0.0
26,253.8499984741211,99803.82528390114,99803.82528390114,0,0.8,1.0,5.505460425019935,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.718350530949211,0.25,10.909994506830117,0.0
27,265.364990234375,99804.72528390119,99804.72528390119,3,0.2,1.0,0.3527088452407548,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-3.5729555532281405,0.25,0.9000000000523869,0.0
28,287.1466522216797,99870.0702698631,99870.0702698631,3,0.8,1.0,32.986257170257865,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.3122930455217268,0.25,65.34498596191406,0.0
29,276.34165954589844,99838.75529183583,99838.75529183583,-2,0.2,1.0,-15.920467605777937,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.765898864196934,0.25,-31.31497802727972,0.0
30,282.5566711425781,99826.72526864246,99826.72526864246,-2,0.4,1.0,-6.095858858170386,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.873316928518658,0.25,-12.030023193365196,0.0
31,282.0783386230469,99828.48193368156,99828.48193368156,-6,0.4,0.995,0.8085310904428125,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.758259177926112,0.25,1.7566650390945142,0.0
32,283.625,99820.0619654198,99820.0619654198,-3,0.20333333333333334,0.990025,-4.336036305087444,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.80607060602191,0.25,-8.419968261761824,0.0
33,279.8333282470703,99832.23698067863,99832.23698067863,-7,0.2,0.985074875,6.042692440582596,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.5458128693570714,0.25,12.175015258835629,0.0
34,280.5,99827.85599269386,99827.85599269386,-3,0.49142857142857144,0.9801495006250001,-2.244464313879108,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.5372029106291296,0.25,-4.380987984768581,0.0
35,282.7966613769531,99821.26600856302,99821.26600856302,0,0.4,0.9752487531218751,-3.3463988051997022,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.559680574367201,0.25,-6.589984130841913,0.0
36,282.8566589355469,99822.36600856308,99822.36600856308,-1,0.2,0.9703725093562657,0.44850984800353655,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.4783781305193435,0.25,1.1000000000640284,0.0
37,279.43666076660156,99826.08600673205,99826.08600673205,2,0.4,0.9655206468094844,1.8418321740268893,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.3646883856628635,0.25,3.719998168962775,0.0
38,289.8699951171875,99847.65267543324,99847.65267543324,-1,0.4,0.960693043575437,10.846555558100565,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.025938540950981,0.25,21.56666870119807,0.0
39,294.5833282470703,99843.33934230336,99843.33934230336,-1,0.4,0.9558895783575597,-2.1966661369638496,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-2.0302067308513023,0.25,-4.313333129888633,0.0
40,291.6933288574219,99846.429341693,99846.429341693,0,0.4,0.9511101304657719,1.5558739338155707,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.942741348786257,0.25,3.089999389645527,0.0
41,274.8333282470703,99847.02934169302,99847.02934169302,2,0.4,0.946354579813443,0.25680461421610395,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.8903712068100103,0.25,0.6000000000203727,0.0
42,270.4183349609375,99838.59935512075,99838.59935512075,1,0.8,0.9416228069143757,-4.265607794808898,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.9456092669960308,0.25,-8.429986572271446,0.0
43,272.9266662597656,99842.10768641964,99842.10768641964,3,0.2,0.9369146928798039,1.6601356640544866,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.8636605185630644,0.25,3.5083312988863327,0.0
44,287.1166687011719,99884.67769374386,99884.67769374386,3,0.4,0.9322301194154049,21.484590304051675,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.3448105002827369,0.25,42.57000732421875,0.0
45,288.52333068847656,99889.29767970579,99889.29767970579,7,0.4,0.9275689688183278,2.245519580906767,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.2667598463438348,0.25,4.619985961937346,0.0
46,281.65333557128906,99841.35057102834,99841.35057102834,6,0.4228571428571428,0.9229311239742362,-24.25846985476099,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.7559451656718592,0.25,-47.947108677457436,0.0
47,283.9566650390625,99855.91054783497,99855.91054783497,6,0.37,0.918316468354365,7.276183967474982,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.5677758087313,0.25,14.559976806631312,0.0
48,288.7533264160156,99885.74384943,99885.74384943,4,0.44333333333333336,0.9137248860125932,14.993339215505875,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.2297938694611534,0.25,29.833301595033845,0.0
49,283.5916748046875,99865.69724298468,99865.69724298468,5,0.4,0.9091562615825302,-10.181450908290007,0.004014983681594623,0.7423463771232058,0.24962365551360496,0.004014983681594623,-1.4088270102377305,0.25,-20.04660644532123,0.0
50,274.13999938964844,99819.13886590952,99819.13886590952,6,0.2,0.9046104802746175,-23.619093489329998,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.8443224313964024,0.24999999999999997,-46.55837707515457,-2.7755575615628914e-17
51,271.9350128173828,99806.24227980926,99806.24227980926,5,0.8133333333333334,0.9000874278732445,-6.548226149837372,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.934782118289498,0.24999999999999997,-12.896586100265267,0.0
52,267.11000061035156,99783.51721877418,99783.51721877418,3,0.2,0.8955869907338783,-11.62117640791448,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.1175442746975164,0.24999999999999997,-22.72506103507476,0.0
53,268.9066619873047,99791.0072029051,99791.0072029051,4,0.4,0.8911090557802088,3.655923234627824,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.0106282097100103,0.24999999999999997,7.4899841309088515,0.0
54,260.30833435058594,99757.51389235827,99757.51389235827,1,0.2,0.8866535105013078,-16.995872552170304,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.283087197754743,0.24999999999999997,-33.49331054682261,0.0
55,261.82666015625,99759.43221816393,99759.43221816393,2,0.8,0.8822202429488013,0.9521778467607036,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.22531460767411,0.24999999999999997,1.9183258056582417,0.0
56,262.36000061035156,99762.6988990721,99762.6988990721,-3,0.4,0.8778091417340573,1.53951324628944,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.159264996201065,0.24999999999999997,3.266680908171111,0.0
57,246.4499969482422,99812.2289100584,99812.2289100584,-2,0.4,0.8734200960253871,24.928444622268806,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.6922355200205503,0.24999999999999997,49.53001098630193,0.0
58,222.1016616821289,99863.42558059067,99863.42558059067,-5,0.4,0.8690529955452602,25.735800185771378,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.2273535589054327,0.24999999999999997,51.19667053227022,0.0
59,239.86166381835938,99775.02556990951,99775.02556990951,-4,0.8,0.8647077305675338,-44.65760987856291,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.9511911642330575,0.24999999999999997,-88.40001068115816,0.0
60,234.6316680908203,99796.94555281973,99796.94555281973,-2,0.2,0.8603841919146962,10.976438497415707,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.7392628091240614,0.24999999999999997,21.919982910214458,0.0
61,227.70166778564453,99812.30555343017,99812.30555343017,3,0.2,0.8560822709551227,7.596356571392479,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.5886883029866976,0.24999999999999997,15.360000610438874,0.0
62,234.00833892822266,99833.12556685793,99833.12556685793,8,0.4,0.851801859600347,10.388502538488414,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.398574162645823,0.24999999999999997,20.820013427757658,0.0
63,234.3516616821289,99837.7771488892,99837.7771488892,7,0.44500000000000006,0.8475428503023453,2.2174978021758336,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3420730381954846,0.24999999999999997,4.65158203127794,0.0
64,225.40166473388672,99776.46717025155,99776.46717025155,6,0.2114285714285714,0.8433051360508336,-31.12455731402794,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.8002651039775222,0.24999999999999997,-61.30997863765515,0.0
65,211.40833282470703,99694.17051212977,99694.17051212977,2,0.44333333333333336,0.8390886103705794,-41.652807545735925,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.4040915046102254,0.24999999999999997,-82.296658121777,0.0
66,194.55500030517578,99662.16384709075,99662.16384709075,3,0.4,0.8348931673187264,-16.264056775215114,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.6109566579028356,0.24999999999999997,-32.006665039021755,0.0
67,196.4866714477539,99668.75886051847,99668.75886051847,3,0.8,0.8307187014821328,3.298593560329206,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.5240515076347174,0.24999999999999997,6.5950134277227335,0.0
68,212.21666717529297,99717.14884770116,99717.14884770116,3,0.2,0.8265651079747222,24.306547628495753,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-2.1352022447922465,0.24999999999999997,48.38998718268704,0.0
69,228.8183364868164,99768.15385563571,99768.15385563571,5,0.4,0.8224322824348486,25.671652394322077,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.7379614642334706,0.24999999999999997,51.00500793455285,0.0
70,229.94667053222656,99775.59552586274,99775.59552586274,10,0.4,0.8183201210226743,3.5867299312443763,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.6629658107760363,0.24999999999999997,7.441670227024588,0.0
71,226.83666229248047,99745.69544346526,99745.69544346526,4,1.0,0.8142285204175609,-15.160277850877886,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.850428477999673,0.24999999999999997,-29.9000823974784,0.0
72,232.87000274658203,99771.82880528164,99771.82880528164,-4,0.4,0.810157377815473,13.092880856107076,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.6457256104091698,0.24999999999999997,26.133361816377146,0.0
73,229.81999969482422,99785.42881748875,99785.42881748875,-4,0.2,0.8061065909263957,6.722161675975791,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.5326460524850485,0.24999999999999997,13.60001220711274,0.0
74,225.7899932861328,99803.54884312348,99803.54884312348,-3,0.8,0.8020760579717637,9.103207765335457,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3908346682474417,0.24999999999999997,18.12002563473652,0.0
75,223.538330078125,99812.50383274748,99812.50383274748,-10,0.4,0.798065677681905,4.36175789415959,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3151426608473493,0.24999999999999997,8.954989623991423,0.0
76,213.64166259765625,99912.17050755217,99912.17050755217,-8,0.5,0.7940753492934954,50.26440688752203,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-0.6452783809983964,0.24999999999999997,99.66667480469914,0.0
77,228.0616683959961,99798.46546116548,99798.46546116548,-9,0.44500000000000006,0.7901049725470279,-57.53303819705152,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3746086350503595,0.24999999999999997,-113.70504638669081,0.0
78,222.55166625976562,99849.44214705822,99849.44214705822,-9,0.3466666666666667,0.7861544476842928,25.62171442463676,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.0328830266998896,0.24999999999999997,50.97668589273235,0.0
79,216.3550033569336,99907.06989096147,99907.06989096147,-5,0.47111111111111115,0.7822236754458713,29.004160696297777,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-0.6574199801624188,0.24999999999999997,57.62774390325649,0.0
80,209.1666717529297,99944.21154898148,99944.21154898148,-7,0.4,0.778312557068642,18.671710039544482,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-0.4187887453512225,0.24999999999999997,37.14165802000207,0.0
81,207.28500366210938,99959.86322561724,99959.86322561724,-7,0.3542857142857143,0.7744209942832988,7.7417003845725665,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-0.31927058523020063,0.24999999999999997,15.651676635767217,0.0
82,202.08333587646484,99997.7663286882,99997.7663286882,-5,0.3542857142857143,0.7705488893118823,19.056126003934605,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-0.0858320721077331,0.24999999999999997,37.90310307095933,0.0
83,204.77832794189453,99985.2913683611,99985.2913683611,-11,0.4,0.7666961448653229,-6.443856358467087,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-0.16152283742153492,0.24999999999999997,-12.474960327104782,0.0
84,218.85166931152344,99831.74279511339,99831.74279511339,-7,0.3563636363636364,0.7628626641409962,-77.63502606753941,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.0729758165993923,0.24999999999999997,-153.54857324771,0.0
85,225.30667114257807,99787.98635372455,99787.98635372455,-2,0.8457142857142856,0.7590483508202912,-22.130914495756294,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3178355686826122,0.24999999999999997,-43.75644138883217,0.0
86,232.1433334350586,99775.31302913964,99775.31302913964,4,0.4,0.7552531090661897,-6.498963546707793,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3773887638323268,0.24999999999999997,-12.673324584917282,0.0
87,229.65333557128906,99766.95303768454,99766.95303768454,6,0.4,0.7514768435208588,-4.336889815383132,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.4110194575999495,0.24999999999999997,-8.359991455101408,0.0
88,226.5366668701172,99749.0763588108,99749.0763588108,1,0.20333333333333334,0.7477194593032545,-9.103484956441129,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.4974516542161425,0.24999999999999997,-17.876678873741184,0.0
89,226.86666870117182,99751.40636064188,99751.40636064188,-3,0.4,0.7439808620067382,1.0960802308605782,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.4686346332708458,0.24999999999999997,2.3300018310837913,0.0
90,225.0666656494141,99758.00636979718,99758.00636979718,-3,0.4,0.7402609576967045,3.2708868638856505,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.4165519794559391,0.24999999999999997,6.600009155299631,0.0
91,231.14833068847656,99740.86137468005,99740.86137468005,0,0.2,0.736559652908221,-8.755230486358867,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.4963202240961884,0.24999999999999997,-17.14499511712347,0.0
92,245.61000061035156,99742.46137468003,99742.46137468003,2,0.8,0.7328768546436799,0.763820784940106,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.4720176326011745,0.24999999999999997,1.599999999976717,0.0
93,251.47000122070312,99755.88137590079,99755.88137590079,-3,0.4,0.7292124703704616,6.666073871113907,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.3854421910722905,0.24999999999999997,13.420001220758422,0.0
94,244.16666412353516,99779.59138719227,99779.59138719227,-6,0.4,0.7255664080186093,11.867245813177874,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.2459402120801837,0.24999999999999997,23.710011291477713,0.0
95,245.6683349609375,99772.56136216783,99772.56136216783,-4,0.37,0.7219385759785162,-3.649080282378045,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.2709729211457863,0.24999999999999997,-7.030025024432689,0.0
96,236.20000457763672,99811.4346837011,99811.4346837011,-6,0.2,0.7183288830986236,19.513270446779867,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.056702370960986,0.24999999999999997,38.87332153326133,0.0
97,241.32333374023438,99781.91470872548,99781.91470872548,-10,0.37,0.7147372386831305,-15.040426210666507,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.1993934305498175,0.24999999999999997,-29.519974975613877,0.0
98,240.47333526611328,99793.1146934667,99793.1146934667,-8,0.5,0.7111635524897149,5.511914688838578,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.1316024394448843,0.24999999999999997,11.199984741222579,0.0
99,245.30166625976562,99755.11304551749,99755.11304551749,-3,0.44500000000000006,0.7076077347272662,-19.22957612843506,0.0036971733850152946,0.08875221864928466,0.9038534345806847,0.0036971733850152946,-1.312582176334786,0.24999999999999997,-38.00164794921875,0.0
100,242.13666534423828,99766.40804826404,99766.40804826404,-10,0.4,0.7040696960536299,5.5627150264618015,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-1.2616960260703445,0.25,11.295002746555838,2.7755575615628914e-17
101,246.98500061035156,99718.1246956029,99718.1246956029,-9,1.0,0.7005493475733617,-24.435058344382465,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-1.4731216561093348,0.25,-48.28335266113572,0.0
102,237.89166259765625,99800.13140438384,99800.13140438384,-8,0.3466666666666667,0.697046600835495,41.37228031807944,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-1.0802596045054675,0.25,82.00670878092933,0.0
103,233.68333435058594,99833.7980303604,99833.7980303604,-8,0.8900000000000001,0.6935613678313175,16.966383237021443,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.9587050344367671,0.25,33.6666259765625,0.0
104,228.4583282470703,99875.59807918852,99875.59807918852,-8,0.8900000000000001,0.6900935609921609,21.073772599009914,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.694182980132304,0.25,41.800048828125,0.0
105,230.2683334350586,99861.49303768462,99861.49303768462,-5,0.44500000000000006,0.6866430931872001,-7.15738380346508,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.7482204054469888,0.25,-14.10504150390625,0.0
106,231.0833282470703,99857.81806362455,99857.81806362455,-5,0.4,0.6832098777212641,-1.8890873861067836,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.3161246905062881,0.25,-3.6749740600644145,0.0
107,223.5250015258789,99896.30969723054,99896.30969723054,-8,0.4,0.6797938283326578,19.354349001393235,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.06570556645946894,0.25,38.491633605983225,0.0
108,225.44000244140625,99881.23968990632,99881.23968990632,-6,0.44500000000000006,0.6763948591909945,-7.644131910509607,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.2599139826100231,0.25,-15.07000732421875,0.0
109,221.836669921875,99902.8596850235,99902.8596850235,-6,0.4066666666666667,0.6730128848950395,10.898026066691513,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.15095372194310797,0.25,21.6199951171875,0.0
110,225.0366668701172,99883.89970333406,99883.89970333406,-7,0.4066666666666667,0.6696478204705644,-9.611802931643302,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,-0.25094778415653074,0.25,-18.959981689447886,0.0
111,215.4433364868164,99951.3387303029,99951.3387303029,-3,0.49142857142857144,0.6662995813682115,34.02507198743293,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.08557989906901739,0.25,67.4390269688447,0.0
112,203.7833404541016,99986.91871840108,99986.91871840108,-5,0.2,0.6629680834613705,17.89518060009624,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.3347092373134626,0.25,35.579988098179456,0.0
113,201.19666290283203,100000.05210615743,100000.05210615743,-6,0.4,0.6596532430440636,6.602569408155117,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.1775421990891921,0.25,13.133387756344746,0.0
114,194.35166931152344,100041.61206770527,100041.61206770527,-7,0.37,0.6563549768288433,20.931360473383894,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.6620679811741595,0.25,41.55996154784225,0.0
115,193.88833618164062,100044.85539961445,100044.85539961445,-7,0.8457142857142856,0.653073201944699,1.610475868855243,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.9820505950131126,0.25,3.2433319091796875,0.0
116,191.82166290283203,100059.32211256611,100059.32211256611,-7,0.4228571428571428,0.6498078359349755,7.27825760962589,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.9987701211308045,0.25,14.466712951660156,0.0
117,193.27166748046875,100049.3149376655,100049.3149376655,-6,0.4228571428571428,0.6465587967553006,-5.0805079457782325,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.6492201564907382,0.25,-10.007174900601967,0.0
118,185.5316619873047,100096.24497062448,100096.24497062448,-7,0.37,0.6433260027715241,23.643130983737827,0.005006781956125744,0.9058820045751005,0.0841044315126481,0.005006781956125744,0.8988286170349196,0.25,46.93003295897506,0.0
